"Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"OU_alpha0.2","ess_2",31.157650746695,15.4805588409412,26.4481017853376,1,1,1,1,1,1000
"OU_alpha1","K",0.690978616341545,0.340314464179436,0.461935752997995,0.5,0.031968031968032,0.0969030969030969,1,1,1000
"OU_alpha1","Lambda",0.0443348255239074,7.33137435857406e-05,0.0814953211243831,0.5,0.207792207792208,0.777222777222777,1,1,1000
"OU_alpha1","MoransI",-0.0270881758606484,-0.00860036794446405,-0.0296049145020165,0.5,0.63036963036963,0.0919080919080919,1,1,1000
"OU_alpha1","mpnns",0.60884013935145,0.575883984984214,0.613997218735936,0.5,0.54045954045954,0.197802197802198,1,1,1000
"OU_alpha1","mean_offdiag_cor",1.88883854379966e-06,0.00504731179784366,0.000688985462617695,1,1,1,1,1,1000
"OU_alpha1","max_offdiag_cor",0.00012340979020138,0.135335270067786,0.112579710021651,1,1,0.422577422577423,1,1,1000
"OU_alpha1","ess_1",31.9981263818724,27.6704905970751,31.3334704998983,1,1,1,1,1,1000
"OU_alpha1","ess_2",31.9999998564105,31.5762011877282,31.9426990189819,1,1,1,1,1,1000
"OU_alpha5","K",0.906659700131483,0.418249698910812,0.450636942219637,0.5,0.000999000999000999,0.393606393606394,1,1,1000
"OU_alpha5","Lambda",0.5733407442272,0.317476726951576,0.0584568107641375,0.5,0.030969030969031,0.931068931068931,1,1,1000
"OU_alpha5","MoransI",-0.0133137515294679,-0.0367556611720845,-0.033609138344066,1,0.862137862137862,0.544455544455544,1,1,1000
"OU_alpha5","mpnns",0.78891381475028,0.7144250873259,0.769521582696112,0.5,0.286713286713287,0.046953046953047,1,1,1000
"OU_alpha5","mean_offdiag_cor",2.32422358239967e-22,9.21580563827568e-07,1.20053118588472e-07,1,1,1,1,1,1000
"OU_alpha5","max_offdiag_cor",2.86251858054939e-20,4.53999297624848e-05,3.41578379351244e-05,1,1,1,1,1,1000
"OU_alpha5","ess_1",32,31.9990858181979,31.9998809080444,1,1,1,1,1,1000
"OU_alpha5","ess_2",32,31.9999999587751,31.9999999946366,1,1,1,1,1,1000
