"Analysis","Pool","N","s","Subset_Type","Metric","Observed","Baseline_Mean","Baseline_SD","Baseline_Q025","Baseline_Q975","SES","P_value","Tail","Covariance_Model","Covariance_Param","Covariance_Param_Label"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","off_mean",0.39140370435078,0.102130013313138,0.00911031617544681,0.08666761534469,0.121025999791272,31.7523218148304,0.000999000999000999,"upper","lambda_BM",0.5,"lambda=0.5"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","rmax",0.495389571536435,0.484679142565619,0.0097230998839428,0.462960575651541,0.498585078216151,1.10154468211356,0.0979020979020979,"upper","lambda_BM",0.5,"lambda=0.5"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","neff_mean",2.51977718577707,11.101809140982,0.782873170064419,9.51486365517968,12.6295228350082,-10.9622251513598,0.000999000999000999,"lower","lambda_BM",0.5,"lambda=0.5"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","off_mean",0.0433608985811207,0.051065006656569,0.0045551580877234,0.043333807672345,0.0605129998956358,-1.69129323880364,0.026973026973027,"lower","lambda_BM",0.25,"lambda=0.25"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","rmax",0.172075083541971,0.242339571282809,0.0048615499419714,0.23148028782577,0.249292539108075,-14.4531041703843,0.000999000999000999,"lower","lambda_BM",0.25,"lambda=0.25"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","neff_mean",22.0498090365701,17.7231711748237,0.973980181334512,15.7769030610288,19.7265470346518,4.44222371734318,0.000999000999000999,"upper","lambda_BM",0.25,"lambda=0.25"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","off_mean",0.19570185217539,0.051065006656569,0.0045551580877234,0.043333807672345,0.0605129998956358,31.7523218148304,0.000999000999000999,"upper","lambda_BM",0.25,"lambda=0.25"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","rmax",0.247694785768217,0.242339571282809,0.0048615499419714,0.23148028782577,0.249292539108075,1.10154468211356,0.0979020979020979,"upper","lambda_BM",0.25,"lambda=0.25"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","neff_mean",4.82965283366623,17.7231711748237,0.973980181334512,15.7769030610288,19.7265470346518,-13.2379678644911,0.000999000999000999,"lower","lambda_BM",0.25,"lambda=0.25"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","off_mean",0.0173443594324483,0.0204260026626276,0.00182206323508936,0.017333523068938,0.0242051999582543,-1.69129323880364,0.026973026973027,"lower","lambda_BM",0.1,"lambda=0.1"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","rmax",0.0688300334167884,0.0969358285131237,0.00194461997678856,0.0925921151303081,0.0997170156432302,-14.4531041703843,0.000999000999000999,"lower","lambda_BM",0.1,"lambda=0.1"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","neff_mean",34.1423455552417,29.8871156060277,1.17890072321643,27.5300332124301,32.1225915742702,3.60948964184559,0.000999000999000999,"upper","lambda_BM",0.1,"lambda=0.1"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","off_mean",0.0782807408701561,0.0204260026626276,0.00182206323508936,0.017333523068938,0.0242051999582543,31.7523218148304,0.000999000999000999,"upper","lambda_BM",0.1,"lambda=0.1"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","rmax",0.099077914307287,0.0969358285131237,0.00194461997678856,0.0925921151303081,0.0997170156432302,1.10154468211356,0.0979020979020979,"upper","lambda_BM",0.1,"lambda=0.1"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","neff_mean",10.8154266764515,29.8871156060277,1.17890072321643,27.5300332124301,32.1225915742702,-16.177519068393,0.000999000999000999,"lower","lambda_BM",0.1,"lambda=0.1"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","off_mean",0,0,0,0,0,NA,1,"lower","lambda_BM",0,"lambda=0"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","rmax",0,0,0,0,0,NA,1,"lower","lambda_BM",0,"lambda=0"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","neff_mean",64,64,0,64,64,NA,1,"upper","lambda_BM",0,"lambda=0"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","off_mean",0,0,0,0,0,NA,1,"upper","lambda_BM",0,"lambda=0"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","rmax",0,0,0,0,0,NA,1,"upper","lambda_BM",0,"lambda=0"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","neff_mean",64,64,0,64,64,NA,1,"lower","lambda_BM",0,"lambda=0"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","off_mean",2.00757380000808e-06,0.00103442271634021,0.000432015430712435,0.000373741308424753,0.00203697525829303,-2.38976450641508,0.000999000999000999,"lower","OU",0.05,"half_life_frac=0.05"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","rmax",0.000176507150683256,0.485104884849755,0.221134821109598,0.128233696166234,0.924539118378925,-2.19290826865631,0.000999000999000999,"lower","OU",0.05,"half_life_frac=0.05"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","neff_mean",63.9919070952466,60.87823816762,1.06043350081866,58.4119062464844,62.7110893346279,2.93622271007362,0.000999000999000999,"upper","OU",0.05,"half_life_frac=0.05"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","off_mean",0.0120526900766437,0.00103442271634021,0.000432015430712435,0.000373741308424753,0.00203697525829303,25.5043375236233,0.000999000999000999,"upper","OU",0.05,"half_life_frac=0.05"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","rmax",0.774407993761628,0.485104884849755,0.221134821109598,0.128233696166234,0.924539118378925,1.30826573336675,0.0979020979020979,"upper","OU",0.05,"half_life_frac=0.05"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","neff_mean",41.5746523245428,60.87823816762,1.06043350081866,58.4119062464844,62.7110893346279,-18.2034854879393,0.000999000999000999,"lower","OU",0.05,"half_life_frac=0.05"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","off_mean",0.000447092040219025,0.00490949520489124,0.00116486392371991,0.00295920459289113,0.00759576795380282,-3.83083643832136,0.000999000999000999,"lower","OU",0.1,"half_life_frac=0.1"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","rmax",0.0132846584005851,0.676414903800197,0.166117406866278,0.35809664380284,0.961529535596875,-3.99193713596445,0.000999000999000999,"lower","OU",0.1,"half_life_frac=0.1"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","neff_mean",62.2646014299054,51.6827929201431,1.82443057747948,47.5364064050675,55.2253220467759,5.80006092880856,0.000999000999000999,"upper","OU",0.1,"half_life_frac=0.1"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","off_mean",0.0687177829959245,0.00490949520489124,0.00116486392371991,0.00295920459289113,0.00759576795380282,54.7774606902292,0.000999000999000999,"upper","OU",0.1,"half_life_frac=0.1"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","rmax",0.8800044274616,0.676414903800197,0.166117406866278,0.35809664380284,0.961529535596875,1.22557610007294,0.0979020979020979,"upper","OU",0.1,"half_life_frac=0.1"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","neff_mean",14.1866964676056,51.6827929201431,1.82443057747948,47.5364064050675,55.2253220467759,-20.5522188212498,0.000999000999000999,"lower","OU",0.1,"half_life_frac=0.1"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","off_mean",0.0195743884644555,0.0372285595059061,0.00401072731707294,0.0301128111439464,0.0461262966387203,-4.4017380504279,0.000999000999000999,"lower","OU",0.25,"half_life_frac=0.25"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","rmax",0.174337750366422,0.847921973169434,0.0882611410578348,0.661811547557148,0.984369437567384,-7.63171895049071,0.000999000999000999,"lower","OU",0.25,"half_life_frac=0.25"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","neff_mean",33.1645378368549,22.9733841290199,1.40462770551523,20.1523874937731,25.91350756455,7.25541271030017,0.000999000999000999,"upper","OU",0.25,"half_life_frac=0.25"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","off_mean",0.310752982308124,0.0372285595059061,0.00401072731707294,0.0301128111439464,0.0461262966387203,68.1982097456174,0.000999000999000999,"upper","OU",0.25,"half_life_frac=0.25"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","rmax",0.949958447337428,0.847921973169434,0.0882611410578348,0.661811547557148,0.984369437567384,1.15607472263623,0.0979020979020979,"upper","OU",0.25,"half_life_frac=0.25"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","neff_mean",3.35286730409916,22.9733841290199,1.40462770551523,20.1523874937731,25.91350756455,-13.9684820026555,0.000999000999000999,"lower","OU",0.25,"half_life_frac=0.25"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","off_mean",0.0666535384414078,0.0931619288152255,0.00819480651748821,0.0783972341727866,0.110570864696269,-3.23477928578877,0.000999000999000999,"lower","OU",0.5,"half_life_frac=0.5"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","rmax",0.382807717818646,0.914525924599515,0.0518311115440098,0.801951498911377,0.991663688220882,-10.2586687983604,0.000999000999000999,"lower","OU",0.5,"half_life_frac=0.5"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","neff_mean",17.8448501245653,12.4008100842949,0.979132086132585,10.4593768811749,14.3640003033556,5.56006704036581,0.000999000999000999,"upper","OU",0.5,"half_life_frac=0.5"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","off_mean",0.523534084842228,0.0931619288152255,0.00819480651748821,0.0783972341727866,0.110570864696269,52.5176714189117,0.000999000999000999,"upper","OU",0.5,"half_life_frac=0.5"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","rmax",0.973075617472326,0.914525924599515,0.0518311115440098,0.801951498911377,0.991663688220882,1.12962448862584,0.0979020979020979,"upper","OU",0.5,"half_life_frac=0.5"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","neff_mean",1.96259841440002,12.4008100842949,0.979132086132585,10.4593768811749,14.3640003033556,-10.660677775482,0.000999000999000999,"lower","OU",0.5,"half_life_frac=0.5"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","off_mean",0.112919230033407,0.142810459096187,0.0124782311351702,0.121013121691414,0.168285939787522,-2.39547005813431,0.002997002997003,"lower","OU",1,"half_life_frac=1"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","rmax",0.532186141297556,0.945008906196589,0.0341066656235956,0.869869448342649,0.994779585225108,-12.103873461422,0.000999000999000999,"lower","OU",1,"half_life_frac=1"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","neff_mean",12.4957151323015,9.01682793905883,0.777227687607379,7.38074649283051,10.5117317650058,4.47602066770429,0.000999000999000999,"upper","OU",1,"half_life_frac=1"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","off_mean",0.655820117411947,0.142810459096187,0.0124782311351702,0.121013121691414,0.168285939787522,41.1123702357004,0.000999000999000999,"upper","OU",1,"half_life_frac=1"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","rmax",0.98306470905267,0.945008906196589,0.0341066656235956,0.869869448342649,0.994779585225108,1.11578784264839,0.0979020979020979,"upper","OU",1,"half_life_frac=1"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","neff_mean",1.55423021833432,9.01682793905883,0.777227687607379,7.38074649283051,10.5117317650058,-9.60155928528151,0.000999000999000999,"lower","OU",1,"half_life_frac=1"
