"Tree","Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"small_ladder","Lambda1","ess_2",2.4997963171651,3.06719269415696,2.53551432944475,1,0.491508491508492,0.889110889110889,1,1,1000
"small_ladder","Lambda1","K",0.42090941355877,1.0611314126132,0.631670879641886,0.5,0.393606393606394,0.132867132867133,1,1,1000
"small_ladder","Lambda1","Lambda",0.999926686256414,0.999926686256414,0.800618855222259,1,1,0.478521478521479,1,1,1000
"small_ladder","Lambda1","max_offdiag_cor",0.894043718191858,0.805959600934029,0.916410936491986,1,0.190809190809191,0.991008991008991,1,1,1000
"small_ladder","Lambda1","mean_offdiag_cor",0.466366222557332,0.398500103512509,0.460424390756255,1,0.529470529470529,0.797202797202797,1,1,1000
"small_ladder","Lambda1","MoransI",0.0210656699525378,-0.0903370996969857,0.0706708328969741,0.5,0.104895104895105,0.559440559440559,1,1,1000
"small_ladder","Lambda1","mpnns",0.372123958533069,0.402438904200018,0.466504925195241,0.5,0.151848151848152,0.726273726273726,1,1,1000
"small_ladder","OU_alpha0.2","ess_1",5.07551699676105,3.06298596995536,4.31858408593854,0.5,0.051948051948052,0.000999000999000999,1,1,1000
"small_ladder","OU_alpha0.2","ess_2",7.1529893561796,5.0855789019805,6.24725108165487,0.5,0.010989010989011,0.015984015984016,1,1,1000
"small_ladder","OU_alpha0.2","K",0.160641884090902,0.355073353966492,0.337164553068377,0.5,0.150849150849151,0.303696303696304,1,1,1000
"small_ladder","OU_alpha0.2","Lambda",7.33137435857406e-05,7.33137435857406e-05,0.474581720932537,1,0.295704295704296,1,1,1,1000
"small_ladder","OU_alpha0.2","max_offdiag_cor",0.293040764762416,0.528594552787089,0.543822555953986,0.5,0.000999000999000999,0.581418581418581,1,1,1000
"small_ladder","OU_alpha0.2","mean_offdiag_cor",0.0823134444123826,0.230261491726025,0.125142129838574,0.5,0.051948051948052,0.000999000999000999,1,1,1000
"small_ladder","OU_alpha0.2","MoransI",-0.207667222772723,-0.187698481417224,-0.123884116133072,1,0.708291708291708,0.375624375624376,1,1,1000
"small_ladder","OU_alpha0.2","mpnns",0.332207061357986,0.50533318446933,0.440043947660184,0.5,0.121878121878122,0.262737262737263,1,1,1000
"small_ladder","OU_alpha1","ess_1",7.98206228741714,7.26878868233716,7.75414751680437,0.5,0.000999000999000999,0.00899100899100899,1,1,1000
"small_ladder","OU_alpha1","ess_2",7.99997061639639,7.97016522319929,7.9859271924798,0.5,0.000999000999000999,0.138861138861139,1,1,1000
"small_ladder","OU_alpha1","K",0.341665407282897,0.384198906947171,0.319279989653577,0.5,0.698301698301698,0.247752247752248,1,1,1000
"small_ladder","OU_alpha1","Lambda",0.818413452390028,0.341652334265673,0.516040306472274,1,0.625374625374625,0.598401598401598,1,1,1000
"small_ladder","OU_alpha1","max_offdiag_cor",0.00216180385806173,0.0565267635315518,0.0608688336486704,0.5,0.000999000999000999,0.442557442557443,1,1,1000
"small_ladder","OU_alpha1","mean_offdiag_cor",0.000321036127846211,0.0143708620832451,0.00457933811955295,0.5,0.000999000999000999,0.00899100899100899,1,1,1000
"small_ladder","OU_alpha1","MoransI",-0.277480339302275,-0.229467969231027,-0.14376523277695,1,0.916083916083916,0.214785214785215,1,1,1000
"small_ladder","OU_alpha1","mpnns",0.603959556748113,0.5231721546106,0.609459972028867,1,0.48951048951049,0.861138861138861,1,1,1000
"small_ladder","OU_alpha5","ess_1",7.99999999999982,7.99999662985656,7.999984387223,0.5,0.000999000999000999,0.321678321678322,1,1,1000
"small_ladder","OU_alpha5","ess_2",8,7.99999999999874,7.99999999911576,0.5,0.212787212787213,0.393606393606394,1,1,1000
"small_ladder","OU_alpha5","K",0.299053663826915,0.46763419893388,0.32487289872899,0.5,0.642357642357642,0.156843156843157,1,1,1000
"small_ladder","OU_alpha5","Lambda",0.999926686256414,7.33137435857406e-05,0.588953566639735,1,1,1,1,1,1000
