"Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"Lambda0.5","mpnns",0.370495365650437,0.451168812611597,0.458004256058081,1,0.97002997002997,0.45954045954046,1,1,1000
"Lambda0.5","mean_offdiag_cor",0.179741892904209,0.32896580143562,0.188584006784577,1,0.65034965034965,1,1,1,1000
"Lambda0.5","max_offdiag_cor",0.784101813509734,0.888888888888889,0.879211998746022,1,1,0.652347652347652,1,1,1000
"Lambda0.5","ess_1",4.8691427917103,2.85766850370294,4.70549339398875,1,0.65034965034965,1,1,1,1000
"Lambda0.5","ess_2",10.5308619154736,5.73411762251807,9.56953560455463,1,0.96003996003996,1,1,1,1000
"OU_alpha0.2","K",0.661959589380352,0.329594151948265,0.588005745336022,0.5,0.266733266733267,0.017982017982018,1,1,1000
"OU_alpha0.2","Lambda",7.33137435857406e-05,0.134632220245933,0.340230092720178,1,0.999000999000999,0.426573426573427,1,1,1000
"OU_alpha0.2","MoransI",-0.0391957421711828,-0.00616596937351245,-0.0102181992572263,0.5,0.146853146853147,0.163836163836164,1,1,1000
"OU_alpha0.2","mpnns",0.433073587635041,0.596885270106121,0.527828808415969,1,0.976023976023976,0.911088911088911,1,1,1000
"OU_alpha0.2","mean_offdiag_cor",0.0163549606873113,0.135460806336258,0.0354920628468526,1,1,1,1,1,1000
"OU_alpha0.2","max_offdiag_cor",0.161526561820796,0.661058913872302,0.630200031271875,1,1,0.465534465534466,1,1,1000
"OU_alpha0.2","ess_1",21.2341869323343,6.15469242828758,15.2942601052356,1,1,1,1,1,1000
"OU_alpha0.2","ess_2",31.06805590581,14.984592904761,26.5251370957756,1,1,1,1,1,1000
"OU_alpha1","K",0.670158478273113,0.377884592428194,0.456134312528809,0.5,0.028971028971029,0.215784215784216,1,1,1000
"OU_alpha1","Lambda",7.33137435857406e-05,7.33137435857406e-05,0.0577429874657402,1,1,0.813186813186813,1,1,1000
"OU_alpha1","MoransI",-0.039015165480396,-0.00514196566914531,-0.0322514517859579,0.5,0.392607392607393,0.0569430569430569,1,1,1000
"OU_alpha1","mpnns",0.611871114268908,0.619107908140957,0.606952848879483,1,0.45954045954046,0.601398601398601,1,1,1000
"OU_alpha1","mean_offdiag_cor",1.89820455421814e-06,0.0056117210444716,0.000703745085540074,1,1,1,1,1,1000
"OU_alpha1","max_offdiag_cor",0.000123409802207509,0.135335270067786,0.114089212702487,1,1,0.465534465534466,1,1,1000
"OU_alpha1","ess_1",31.9981170918807,27.2580910938688,31.3198256419297,1,1,1,1,1,1000
"OU_alpha1","ess_2",31.9999998775336,31.51835783266,31.9397221892172,1,1,1,1,1,1000
"OU_alpha5","K",0.779295478574243,0.355184619451866,0.480998551853175,0.5,0.017982017982018,0.132867132867133,1,1,1000
"OU_alpha5","Lambda",7.33137435857406e-05,7.33137435857406e-05,0.0862353103794223,1,1,0.73026973026973,1,1,1000
"OU_alpha5","MoransI",-0.0282443800238886,-0.0333089113892943,-0.030316641295289,1,0.583416583416583,0.520479520479521,1,1,1000
"OU_alpha5","mpnns",0.798197934492826,0.761164709641538,0.776736606473642,0.5,0.244755244755245,0.314685314685315,1,1,1000
"OU_alpha5","mean_offdiag_cor",1.75493234630398e-22,1.01616321374348e-06,1.25954268678174e-07,1,1,1,1,1,1000
"OU_alpha5","max_offdiag_cor",2.86251858054939e-20,4.53999297624848e-05,3.47924904303508e-05,1,1,1,1,1,1000
"OU_alpha5","ess_1",32,31.9989919978451,31.9998750541634,1,1,1,1,1,1000
"OU_alpha5","ess_2",32,31.9999999546518,31.9999999943768,1,1,1,1,1,1000
