"Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"Lambda0.5","mpnns",0.329342861763737,0.563686789360766,0.478020341881774,1,1,0.962037962037962,1,1,1000
"Lambda0.5","mean_offdiag_cor",0.248721882613982,0.340395606289898,0.23817954403955,1,0.500499500499501,0.999000999000999,1,1,1000
"Lambda0.5","max_offdiag_cor",0.785153914842825,0.888888888888889,0.886998850821093,1,1,0.47952047952048,1,1,1000
"Lambda0.5","ess_1",3.6737784139383,2.77001984787488,3.90463861385573,1,0.500499500499501,0.999000999000999,1,1,1000
"Lambda0.5","ess_2",8.22125111021071,5.45592731597043,8.07407476325008,1,0.621378621378621,1,1,1,1000
"OU_alpha0.2","K",0.640327811439762,0.771011599052825,0.607275100550662,1,0.334665334665335,0.86013986013986,1,1,1000
"OU_alpha0.2","Lambda",7.33137435857406e-05,0.957897516887712,0.459076149124226,1,1,0.877122877122877,1,1,1000
"OU_alpha0.2","MoransI",-0.0396284296788107,0.0479662476348917,-0.00881610332820771,1,0.103896103896104,0.952047952047952,1,1,1000
"OU_alpha0.2","mpnns",0.407864889122269,0.571996761610005,0.497060059744767,1,0.975024975024975,0.948051948051948,1,1,1000
"OU_alpha0.2","mean_offdiag_cor",0.0187090476205565,0.134287398677848,0.0381797671902329,1,1,1,1,1,1000
"OU_alpha0.2","max_offdiag_cor",0.161526561820796,0.661058913872302,0.622776639136867,1,1,0.471528471528472,1,1,1000
"OU_alpha0.2","ess_1",20.2534148245986,6.19805574237616,14.7261430111299,1,1,1,1,1,1000
"OU_alpha0.2","ess_2",30.9212820031483,15.2367312407269,26.4301997453491,1,1,1,1,1,1000
"OU_alpha1","K",0.650750985865633,0.399336065023979,0.485577943231616,0.5,0.112887112887113,0.255744255744256,1,1,1000
"OU_alpha1","Lambda",7.33137435857406e-05,7.33137435857406e-05,0.0914479877449823,1,1,0.75024975024975,1,1,1000
"OU_alpha1","MoransI",-0.0348060638495179,-0.0142666819559055,-0.0288075125143828,0.5,0.466533466533467,0.17982017982018,1,1,1000
"OU_alpha1","mpnns",0.609719910690418,0.717349432365245,0.622746085343169,1,0.589410589410589,0.971028971028971,1,1,1000
"OU_alpha1","mean_offdiag_cor",2.61118092000867e-06,0.00525633525630101,0.000674344951265628,1,1,1,1,1,1000
"OU_alpha1","max_offdiag_cor",0.000123409802207509,0.135335270067786,0.108109566182331,1,1,0.471528471528472,1,1,1000
"OU_alpha1","ess_1",31.9974099181857,27.5163156222148,31.3473652261183,1,1,1,1,1,1000
"OU_alpha1","ess_2",31.9999997810302,31.5311607612395,31.9459266404313,1,1,1,1,1,1000
"OU_alpha5","K",0.628190857126649,0.587551006234802,0.461011462795247,0.5,0.0719280719280719,0.881118881118881,1,1,1000
"OU_alpha5","Lambda",7.33137435857406e-05,0.430192800136087,0.0694630168890884,1,0.999000999000999,0.935064935064935,1,1,1000
"OU_alpha5","MoransI",-0.0354312477943169,-0.000546344856492879,-0.0335723937169412,0.5,0.501498501498502,0.003996003996004,1,1,1000
"OU_alpha5","mpnns",0.80893882122278,0.768024861751061,0.761281069001475,0.5,0.0799200799200799,0.575424575424575,1,1,1000
"OU_alpha5","mean_offdiag_cor",3.49393989808889e-22,1.01490893259073e-06,1.08797742806732e-07,1,1,1,1,1,1000
"OU_alpha5","max_offdiag_cor",2.86251858054939e-20,4.53999297624848e-05,3.15469481020405e-05,1,1,1,1,1,1000
"OU_alpha5","ess_1",32,31.9989932420137,31.9998920732781,1,1,1,1,1,1000
"OU_alpha5","ess_2",32,31.9999999546522,31.9999999951518,1,1,1,1,1,1000
