"Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"OU_alpha0.2","Lambda",0.773051129273158,0.745056184002809,0.66371656915243,0.5,0.559440559440559,0.421578421578422,1,1,1000
"OU_alpha0.2","MoransI",0.0220176761597346,0.20497906468173,0.0779259282201782,1,0.85014985014985,0.915084915084915,1,1,1000
"OU_alpha0.2","mpnns",0.440278570850128,0.501184184042041,0.506403820997735,1,0.927072927072927,0.45954045954046,1,1,1000
"OU_alpha0.2","mean_offdiag_cor",0.010122316514116,0.150387716339925,0.0229761831742021,1,1,1,1,1,1000
"OU_alpha0.2","max_offdiag_cor",0.164934693751669,0.640855280340572,0.584731777006157,1,1,0.945054945054945,1,1,1000
"OU_alpha0.2","ess_1",24.3569793244532,5.6516940039785,18.7515397087769,1,1,1,1,1,1000
"OU_alpha0.2","ess_2",30.8496170272856,12.6195709407324,26.246172560639,1,1,1,1,1,1000
"OU_alpha1","K",0.110419163825189,0.118473721684662,0.052756575260294,1,0.02997002997003,0.981018981018981,1,1,1000
"OU_alpha1","Lambda",0.900611386462479,7.33137435857406e-05,0.678200159608018,0.5,0.370629370629371,0.0859140859140859,1,1,1000
"OU_alpha1","MoransI",-0.0178643798703124,-0.0239337956405504,-0.0311566068538499,1,0.818181818181818,0.245754245754246,1,1,1000
"OU_alpha1","mpnns",0.596698729008518,0.620712356469325,0.605807335163313,1,0.57042957042957,0.639360639360639,1,1,1000
"OU_alpha1","mean_offdiag_cor",3.84267083765455e-06,0.00531351933629235,0.000667220453858539,1,1,1,1,1,1000
"OU_alpha1","max_offdiag_cor",0.000136495820439604,0.109469369807743,0.0707363265955556,1,1,0.945054945054945,1,1,1000
"OU_alpha1","ess_1",31.9961885245627,27.4744356950926,31.352910026121,1,1,1,1,1,1000
"OU_alpha1","ess_2",31.9999996562139,31.7565340605332,31.971001423089,1,1,1,1,1,1000
"OU_alpha5","K",0.0527604871470285,0.123840298807723,0.0424283505655096,1,0.176823176823177,0.976023976023976,1,1,1000
"OU_alpha5","Lambda",0.168488791190387,0.978000146194111,0.502996845730664,1,0.669330669330669,0.909090909090909,1,1,1000
"OU_alpha5","MoransI",0.0299839563004962,-0.074313124213795,-0.0349086390551522,1,0.709290709290709,0.649350649350649,1,1,1000
"OU_alpha5","mpnns",0.799287858845159,0.752116209408518,0.770598289514146,0.5,0.185814185814186,0.283716283716284,1,1,1000
"OU_alpha5","mean_offdiag_cor",4.30714829991127e-22,9.55905629171273e-08,9.60868789538328e-09,1,1,0.999000999000999,1,1,1000
"OU_alpha5","max_offdiag_cor",4.7380199161638e-20,1.57203818097205e-05,3.23298225003416e-06,1,1,0.959040959040959,1,1,1000
"OU_alpha5","ess_1",32,31.9999051744426,31.9999904681889,1,1,0.999000999000999,1,1,1000
"OU_alpha5","ess_2",32,31.9999999992636,31.9999999999301,1,1,0.972027972027972,1,1,1000
