"Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"OU_alpha1","mean_offdiag_cor",2.84966446514096e-06,0.00474756554482926,0.000636580667097612,1,1,1,1,1,1000
"OU_alpha1","max_offdiag_cor",0.000111098884913593,0.0806502295280609,0.0694146795575397,1,1,0.781218781218781,1,1,1000
"OU_alpha1","ess_1",31.9971733825528,27.8946220565822,31.3820632317158,1,1,1,1,1,1000
"OU_alpha1","ess_2",31.999999812756,31.8121862668692,31.9725616925602,1,1,1,1,1,1000
"OU_alpha5","K",0.139066623494412,0.176961630153271,0.0572329511327939,1,0.040959040959041,0.988011988011988,1,1,1000
"OU_alpha5","Lambda",0.999926686256414,0.999926686256414,0.647960966968849,1,0.03996003996004,1,1,1,1000
"OU_alpha5","MoransI",-0.0570825885056445,-0.0515592696648052,-0.0320027779751407,0.5,0.488511488511489,0.472527472527473,1,1,1000
"OU_alpha5","mpnns",0.845849569289891,0.761837895762507,0.786477211316765,0.5,0.015984015984016,0.215784215784216,1,1,1000
"OU_alpha5","mean_offdiag_cor",1.02689318228645e-22,3.59158296945744e-08,1.00549703082263e-08,1,1,0.965034965034965,1,1,1000
"OU_alpha5","max_offdiag_cor",1.69257725308992e-20,3.41214940160093e-06,3.670876701674e-06,1,1,0.78021978021978,1,1,1000
"OU_alpha5","ess_1",32,31.9999643715366,31.9999900254875,1,1,0.965034965034965,1,1,1000
"OU_alpha5","ess_2",32,31.9999999999447,31.999999999757,1,1,0.898101898101898,1,1,1000
