"Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"Lambda0.7","ess_1",1.63170687522601,1.66358677664178,1.60626379737871,0.5,0.631368631368631,0.250749250749251,1,1,1000
"Lambda0.7","ess_2",2.22295928602544,2.31939183968748,2.15500930972192,0.5,0.674325674325674,0.168831168831169,1,1,1000
"Lambda0.5","K",0.141715367140051,0.180469379252282,0.20436475012327,1,0.846153846153846,0.422577422577423,1,1,1000
"Lambda0.5","Lambda",0.999926686256414,0.926013959765093,0.995150553233926,0.5,0.614385614385614,0.00999000999000999,1,1,1000
"Lambda0.5","MoransI",0.224112256946375,0.0541876661482092,0.369151392657487,0.5,0.946053946053946,0.000999000999000999,1,1,1000
"Lambda0.5","mpnns",0.44762336945864,0.52573903754101,0.465348528411257,1,0.646353646353646,0.898101898101898,1,1,1000
"Lambda0.5","mean_offdiag_cor",0.597991458564631,0.586965285669018,0.609310199522068,0.5,0.633366633366633,0.24975024975025,1,1,1000
"Lambda0.5","max_offdiag_cor",0.978277914856372,0.962353308295171,0.983251543809635,0.5,0.945054945054945,0.000999000999000999,1,1,1000
"Lambda0.5","ess_1",1.63785616127131,1.66702057376791,1.61300469154267,0.5,0.633366633366633,0.24975024975025,1,1,1000
"Lambda0.5","ess_2",2.23788507606677,2.32621450048038,2.17391989823064,0.5,0.672327672327672,0.16983016983017,1,1,1000
"OU_alpha0.2","K",0.0503510414917141,0.440613388382805,0.0630162227568478,1,0.506493506493506,1,1,1,1000
"OU_alpha0.2","Lambda",0.999926686256414,0.889800059681615,0.781416185408496,0.5,0.103896103896104,0.383616383616384,1,1,1000
"OU_alpha0.2","MoransI",0.0281420375516031,0.0908957296857042,0.0431544161987774,1,0.723276723276723,0.744255744255744,1,1,1000
"OU_alpha0.2","mpnns",0.46690034628214,0.567421675647302,0.501368199640583,1,0.769230769230769,0.926073926073926,1,1,1000
"OU_alpha0.2","mean_offdiag_cor",0.0108470459823133,0.157778834854461,0.0227155787738619,1,1,1,1,1,1000
"OU_alpha0.2","max_offdiag_cor",0.206344319048621,0.629551282755196,0.586222937219807,1,1,0.901098901098901,1,1,1000
"OU_alpha0.2","ess_1",23.9474635972324,5.43188227094321,18.8468061661166,1,1,1,1,1,1000
"OU_alpha0.2","ess_2",30.5874655384697,12.1961451896458,26.3326614145453,1,1,1,1,1,1000
"OU_alpha1","K",0.0799141540220066,0.0872539376452285,0.0691233394364411,1,0.266733266733267,0.762237762237762,1,1,1000
"OU_alpha1","Lambda",0.983404546417417,7.33137435857406e-05,0.74382528107733,0.5,0.253746253746254,0.0919080919080919,1,1,1000
"OU_alpha1","MoransI",-0.0473028626950421,-0.0636766560634825,-0.0244015949900815,1,0.55044955044955,0.59040959040959,1,1,1000
"OU_alpha1","mpnns",0.574183864115104,0.618719717418737,0.626895211436735,1,0.888111888111888,0.430569430569431,1,1,1000
"OU_alpha1","mean_offdiag_cor",8.06731374108037e-06,0.00559134988667213,0.000657076165422635,1,1,1,1,1,1000
"OU_alpha1","max_offdiag_cor",0.000374078358007698,0.102311408542989,0.0718983842825124,1,1,0.932067932067932,1,1,1000
"OU_alpha1","ess_1",31.9919992256563,27.2727618327361,31.3625958133679,1,1,1,1,1,1000
"OU_alpha1","ess_2",31.9999981380631,31.7402394644347,31.9710464635701,1,1,1,1,1,1000
"OU_alpha5","K",0.0657526005203188,0.120305137072564,0.0527918243822984,1,0.216783216783217,0.946053946053946,1,1,1000
"OU_alpha5","Lambda",0.815729817150731,0.999926686256414,0.640653337864654,1,0.500499500499501,0.998001998001998,1,1,1000
"OU_alpha5","MoransI",-0.0441947247088361,-0.0188360033954947,-0.0330044818231006,0.5,0.628371628371628,0.183816183816184,1,1,1000
"OU_alpha5","mpnns",0.727273427519212,0.77194370577951,0.75574529587063,1,0.788211788211788,0.68031968031968,1,1,1000
"OU_alpha5","mean_offdiag_cor",4.68318072833636e-20,9.61298473587853e-08,1.02305843310698e-08,1,1,1,1,1,1000
"OU_alpha5","max_offdiag_cor",7.32508917117023e-18,1.12103797052794e-05,3.62151260308365e-06,1,1,0.948051948051948,1,1,1000
"OU_alpha5","ess_1",32,31.9999046394756,31.9999898512685,1,1,1,1,1,1000
"OU_alpha5","ess_2",32,31.9999999994403,31.9999999999161,1,1,0.968031968031968,1,1,1000
