"Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"Lambda0.5","ess_1",2.98264947780571,2.37661725260958,3.1471800907584,1,0.448551448551449,0.995004995004995,1,1,1000
"Lambda0.5","ess_2",4.77625608561249,3.56083086053412,4.61246840648285,1,0.653346653346653,0.991008991008991,1,1,1000
"OU_alpha0.2","K",0.829842233262128,0.597303920818863,0.775858700511195,0.5,0.364635364635365,0.30969030969031,1,1,1000
"OU_alpha0.2","Lambda",7.33137435857406e-05,7.33137435857406e-05,0.300982770520737,1,0.999000999000999,0.583416583416583,1,1,1000
"OU_alpha0.2","MoransI",-0.153659370693698,-0.0976592411184187,-0.110578771324436,0.5,0.352647352647353,0.351648351648352,1,1,1000
"OU_alpha0.2","mpnns",0.501136409252018,0.691378006057185,0.558738542280534,1,0.704295704295704,0.897102897102897,1,1,1000
"OU_alpha0.2","mean_offdiag_cor",0.0644919940687662,0.212049324666816,0.0972603464346206,1,0.979020979020979,1,1,1,1000
"OU_alpha0.2","max_offdiag_cor",0.257391012267976,0.618719316779319,0.545431861649294,1,0.997002997002997,0.597402597402597,1,1,1000
"OU_alpha0.2","ess_1",5.51175259179166,3.22016431774377,4.79459529753663,1,0.979020979020979,1,1,1,1000
"OU_alpha0.2","ess_2",7.51387733543146,5.16308873310476,6.64502406242161,1,0.999000999000999,0.999000999000999,1,1,1000
"OU_alpha1","K",1.02973265919528,0.311573283390668,0.695992118337531,0.5,0.115884115884116,0.021978021978022,1,1,1000
"OU_alpha1","Lambda",0.999926686256414,7.33137435857406e-05,0.234138939949992,0.5,0.0779220779220779,0.615384615384615,1,1,1000
"OU_alpha1","MoransI",-0.137385184405134,-0.286385473352371,-0.132646543914421,1,0.522477522477522,0.979020979020979,1,1,1000
"OU_alpha1","mpnns",0.736503905523491,0.544372970728222,0.586699183848954,0.5,0.041958041958042,0.315684315684316,1,1,1000
"OU_alpha1","mean_offdiag_cor",0.000303267296153942,0.0213498254320094,0.00574238438953177,1,1,1,1,1,1000
"OU_alpha1","max_offdiag_cor",0.00247792839984472,0.135296025736916,0.0933508270421338,1,1,0.597402597402597,1,1,1000
"OU_alpha1","ess_1",7.98305300769512,6.95985776221557,7.69500813441202,1,1,1,1,1,1000
"OU_alpha1","ess_2",7.99996290836553,7.88658806957189,7.96985743297181,1,1,0.999000999000999,1,1,1000
"OU_alpha5","K",1.30319547529759,0.407370862278733,0.684342029504632,0.5,0.030969030969031,0.0879120879120879,1,1,1000
"OU_alpha5","Lambda",0.999926686256414,7.33137435857406e-05,0.235535098651122,0.5,0.122877122877123,0.634365634365634,1,1,1000
"OU_alpha5","MoransI",-0.0665835840351709,-0.218845613758128,-0.134281385424757,1,0.841158841158841,0.892107892107892,1,1,1000
"OU_alpha5","mpnns",0.877783545428715,0.796617993325618,0.783392212749619,0.5,0.047952047952048,0.576423576423576,1,1,1000
"OU_alpha5","mean_offdiag_cor",1.00261804535062e-14,4.86501433183976e-06,1.22912263509365e-06,1,1,0.999000999000999,1,1,1000
"OU_alpha5","max_offdiag_cor",9.35762296884017e-14,4.53999297624848e-05,2.72523669204156e-05,1,1,1,1,1,1000
"OU_alpha5","ess_1",7.99999999999944,7.9997275684751,7.9999311702564,1,1,0.999000999000999,1,1,1000
"OU_alpha5","ess_2",8,7.99999998763308,7.99999999688759,1,1,0.999000999000999,1,1,1000
