"Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"OU_alpha0.2","mean_offdiag_cor",0.0103988381283946,0.152406529380764,0.0221786158415974,1,1,1,1,1,1000
"OU_alpha0.2","max_offdiag_cor",0.197580449594333,0.595615127934998,0.576465994224997,1,1,0.758241758241758,1,1,1000
"OU_alpha0.2","ess_1",24.1990862092903,5.5899078579865,19.0328658230561,1,1,1,1,1,1000
"OU_alpha0.2","ess_2",30.6654043752104,12.6398927553501,26.4891797602473,1,1,1,1,1,1000
"OU_alpha1","K",0.0511590642188651,0.248793244641025,0.0393025001566162,1,0.171828171828172,1,1,1,1000
"OU_alpha1","Lambda",0.0871940543733414,0.942499230562388,0.442420000958228,1,0.699300699300699,0.888111888111888,1,1,1000
"OU_alpha1","MoransI",-0.0516758837989738,0.0682984428215049,-0.0366561478350582,1,0.537462537462537,0.599400599400599,1,1,1000
"OU_alpha1","mpnns",0.646022858803584,0.640191162754956,0.62154515074906,0.5,0.287712287712288,0.667332667332667,1,1,1000
"OU_alpha1","mean_offdiag_cor",7.25422324401553e-06,0.00486064747276839,0.00060920467604488,1,1,1,1,1,1000
"OU_alpha1","max_offdiag_cor",0.000301106303099392,0.0754819465265606,0.066336536115088,1,1,0.751248751248751,1,1,1000
"OU_alpha1","ess_1",31.9928054284638,27.8096412619298,31.4080651673067,1,1,1,1,1,1000
"OU_alpha1","ess_2",31.9999985074771,31.8143436401042,31.9749710911241,1,1,1,1,1,1000
"OU_alpha5","K",0.0678474074775187,0.253990964912171,0.0634821588911585,1,0.308691308691309,0.996003996003996,1,1,1000
"OU_alpha5","Lambda",0.669195313139054,0.870613632985725,0.706438440054245,1,0.702297702297702,0.440559440559441,1,1,1000
"OU_alpha5","MoransI",-0.0925086978021343,0.028782409968206,-0.0346750170952592,0.5,0.192807192807193,0.268731268731269,1,1,1000
"OU_alpha5","mpnns",0.763774356497016,0.802750409460764,0.771516230757527,1,0.605394605394605,0.834165834165834,1,1,1000
"OU_alpha5","mean_offdiag_cor",2.17460513105757e-20,2.93317920345986e-08,8.42714571137859e-09,1,1,0.957042957042957,1,1,1000
"OU_alpha5","max_offdiag_cor",2.4751369511523e-18,2.45027853805394e-06,3.23732481344099e-06,1,1,0.76023976023976,1,1,1000
"OU_alpha5","ess_1",32,31.9999709028888,31.999991640283,1,1,0.957042957042957,1,1,1000
"OU_alpha5","ess_2",32,31.9999999999716,31.9999999998414,1,1,0.813186813186813,1,1,1000
