"Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"Lambda0.7","ess_1",1.90973861835584,2.12840899416938,1.95479012665456,0.5,0.424575424575425,0.20979020979021,1,1,1000
"Lambda0.7","ess_2",2.5831367729372,3.11301731189104,2.63306165188541,0.5,0.463536463536464,0.113886113886114,1,1,1000
"Lambda0.5","K",0.229838289356456,1.95660636114219,0.795439500859666,1,0.824175824175824,0.938061938061938,1,1,1000
"Lambda0.5","Lambda",7.33137435857406e-05,0.999926686256414,0.856429833620791,1,1,1,1,1,1000
"Lambda0.5","MoransI",-0.0430557246202512,-0.0972106811174974,0.0584010557625912,1,0.792207792207792,0.432567432567433,1,1,1000
"Lambda0.5","mpnns",0.321399042818638,0.530328580305204,0.468450622141341,1,0.963036963036963,0.77022977022977,1,1,1000
"Lambda0.5","mean_offdiag_cor",0.449220167493709,0.395069653931453,0.442431512750518,0.5,0.425574425574426,0.213786213786214,1,1,1000
"Lambda0.5","max_offdiag_cor",0.891140947778001,0.80581430281908,0.895485816802075,0.5,0.622377622377622,0.016983016983017,1,1,1000
"Lambda0.5","ess_1",1.9302498556817,2.12455886131712,1.96726926300313,0.5,0.425574425574426,0.213786213786214,1,1,1000
"Lambda0.5","ess_2",2.62821512613392,3.09837207676354,2.66918180125411,0.5,0.460539460539461,0.114885114885115,1,1,1000
"OU_alpha0.2","K",0.3689803592184,1.0113352554707,0.691572081668535,1,0.78021978021978,0.825174825174825,1,1,1000
"OU_alpha0.2","Lambda",0.230853529223058,0.999926686256414,0.690322464953903,1,0.878121878121878,1,1,1,1000
"OU_alpha0.2","MoransI",-0.0901881108940628,0.0190833635984203,0.0643582949546549,0.5,0.522477522477522,0.104895104895105,1,1,1000
"OU_alpha0.2","mpnns",0.616742125967935,0.318163596028126,0.479898928649519,0.5,0.0919080919080919,0.032967032967033,1,1,1000
"OU_alpha0.2","mean_offdiag_cor",0.0807746590227182,0.233928404974896,0.120296078719821,1,0.948051948051948,0.998001998001998,1,1,1000
"OU_alpha0.2","max_offdiag_cor",0.299371701006858,0.505134229652955,0.534083939652777,1,0.999000999000999,0.280719280719281,1,1,1000
"OU_alpha0.2","ess_1",5.11044106093241,3.03317669542516,4.39317137797298,1,0.948051948051948,0.998001998001998,1,1,1000
"OU_alpha0.2","ess_2",7.16477706332264,5.04945362289859,6.30368081132743,1,0.985014985014985,0.99000999000999,1,1,1000
"OU_alpha1","K",0.142403050843507,0.863017929715172,0.375481898981809,1,0.845154845154845,0.913086913086913,1,1,1000
"OU_alpha1","Lambda",7.33137435857406e-05,0.67486474517162,0.650500576892926,1,1,0.362637362637363,1,1,1000
"OU_alpha1","MoransI",-0.280116440622626,-0.0179155188966312,-0.155168206445909,0.5,0.171828171828172,0.034965034965035,1,1,1000
"OU_alpha1","mpnns",0.40443292875787,0.677972232812932,0.595531811376757,1,0.988011988011988,0.819180819180819,1,1,1000
"OU_alpha1","mean_offdiag_cor",0.000321455046049665,0.0171000446901047,0.00432188410729958,1,0.999000999000999,1,1,1,1000
"OU_alpha1","max_offdiag_cor",0.0026094014721684,0.0632115687601147,0.0578115083839192,1,1,0.713286713286713,1,1,1000
"OU_alpha1","ess_1",7.98203893315022,7.14476892461972,7.76725329961179,1,0.999000999000999,1,1,1,1000
"OU_alpha1","ess_2",7.99996438061022,7.95860693853438,7.98650632236445,1,0.999000999000999,0.948051948051948,1,1,1000
"OU_alpha5","K",0.541301562431784,0.327566871885649,0.340317094612081,0.5,0.163836163836164,0.715284715284715,1,1,1000
"OU_alpha5","Lambda",0.773129622298145,7.33137435857406e-05,0.485727374222319,0.5,0.370629370629371,0.301698301698302,1,1,1000
"OU_alpha5","MoransI",-0.209249503841639,-0.18481150465398,-0.179914280929669,0.5,0.423576423576424,0.477522477522478,1,1,1000
"OU_alpha5","mpnns",0.717700744639756,0.700357965134083,0.741115987715879,0.5,0.651348651348651,0.268731268731269,1,1,1000
"OU_alpha5","mean_offdiag_cor",7.90239372059142e-15,1.50252534788109e-07,7.34235957677069e-07,1,1,0.891108891108891,1,1,1000
"OU_alpha5","max_offdiag_cor",1.20977480587578e-13,1.63108322981013e-06,2.03578324928125e-05,1,1,0.769230769230769,1,1,1000
"OU_alpha5","ess_1",7.99999999999956,7.9999915858669,7.99995888637611,1,1,0.891108891108891,1,1,1000
"OU_alpha5","ess_2",8,7.99999999999113,7.99999998570417,1,1,0.851148851148851,1,1,1000
