"Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"Lambda0.7","ess_1",1.57512463878581,1.6762529224759,1.61150205000574,0.5,0.363636363636364,0.228771228771229,1,1,1000
"Lambda0.7","ess_2",2.12441837666341,2.34711844819892,2.1689784221346,0.5,0.424575424575425,0.161838161838162,1,1,1000
"Lambda0.5","K",2.35101681092065,0.701765856348063,1.89887277876679,0.5,0.217782217782218,0.000999000999000999,1,1,1000
"Lambda0.5","Lambda",0.989320653893168,0.971560025923771,0.994558503992343,0.5,0.805194805194805,0.015984015984016,1,1,1000
"Lambda0.5","MoransI",0.588797908912681,0.0568564159127575,0.620002428979526,0.5,0.701298701298701,0.000999000999000999,1,1,1000
"Lambda0.5","mpnns",0.463901783897241,0.468651530614457,0.47413361863165,1,0.58041958041958,0.465534465534466,1,1,1000
"Lambda0.5","mean_offdiag_cor",0.618863628955204,0.582897382191633,0.607399045374578,0.5,0.363636363636364,0.22977022977023,1,1,1000
"Lambda0.5","max_offdiag_cor",0.979003034597804,0.961030411081196,0.983345757417571,0.5,0.926073926073926,0.000999000999000999,1,1,1000
"Lambda0.5","ess_1",1.5853535135849,1.67804425700959,1.61789628324916,0.5,0.363636363636364,0.22977022977023,1,1,1000
"Lambda0.5","ess_2",2.14695348331137,2.35035522157168,2.18697661108901,0.5,0.426573426573427,0.163836163836164,1,1,1000
"OU_alpha0.2","K",0.0442864551856166,0.255063320498258,0.0691106327855132,1,0.727272727272727,0.996003996003996,1,1,1000
"OU_alpha0.2","Lambda",7.33137435857406e-05,0.958651484821296,0.841251899265232,1,1,0.427572427572428,1,1,1000
"OU_alpha0.2","MoransI",-0.0257819512044831,0.1545262811521,0.0582208141786307,1,0.773226773226773,0.904095904095904,1,1,1000
"OU_alpha0.2","mpnns",0.411606283045508,0.554475979228232,0.489701278181203,1,0.967032967032967,0.927072927072927,1,1,1000
"OU_alpha0.2","mean_offdiag_cor",0.0105105490824948,0.155645488264286,0.0228829405103433,1,1,1,1,1,1000
"OU_alpha0.2","max_offdiag_cor",0.177740296942515,0.636128019478763,0.592266311842595,1,1,0.845154845154845,1,1,1000
"OU_alpha0.2","ess_1",24.1358785721627,5.49355267232458,18.7902210833578,1,1,1,1,1,1000
"OU_alpha0.2","ess_2",30.7431599325342,12.3035614013645,26.275957779693,1,1,1,1,1,1000
"OU_alpha1","K",0.0376317696861254,0.184930609343931,0.0582844286745167,1,0.689310689310689,0.986013986013986,1,1,1000
"OU_alpha1","Lambda",7.33137435857406e-05,0.999926686256414,0.66806273996462,1,1,0.999000999000999,1,1,1000
"OU_alpha1","MoransI",-0.0635469030232547,-0.038219046608422,-0.0206814127787724,0.5,0.401598401598402,0.385614385614386,1,1,1000
"OU_alpha1","mpnns",0.592241664032215,0.674030599984548,0.63719878208841,1,0.858141858141858,0.804195804195804,1,1,1000
"OU_alpha1","mean_offdiag_cor",5.06297807521181e-06,0.00552471920733437,0.000678373111006236,1,1,1,1,1,1000
"OU_alpha1","max_offdiag_cor",0.000177390190171938,0.104179940525762,0.0774185372686053,1,1,0.846153846153846,1,1,1000
"OU_alpha1","ess_1",31.9949783139147,27.3208578825569,31.3425058944813,1,1,1,1,1,1000
"OU_alpha1","ess_2",31.9999993805116,31.7443389260987,31.9679238277798,1,1,1,1,1,1000
"OU_alpha5","K",0.0451929044030067,0.173777302897216,0.0526097874363637,1,0.391608391608392,0.972027972027972,1,1,1000
"OU_alpha5","Lambda",0.0281873175605514,0.999926686256414,0.610998799284294,1,0.856143856143856,1,1,1,1000
"OU_alpha5","MoransI",-0.0514744961798491,-0.00813519979409602,-0.0294998902552509,0.5,0.512487512487512,0.0769230769230769,1,1,1000
"OU_alpha5","mpnns",0.808885426780792,0.829030673583104,0.762399335455656,1,0.0749250749250749,0.98001998001998,1,1,1000
"OU_alpha5","mean_offdiag_cor",1.83603369409258e-21,9.78012205393805e-08,1.98100649481029e-08,1,1,0.949050949050949,1,1,1000
"OU_alpha5","max_offdiag_cor",1.75649936260314e-19,1.22721463520202e-05,7.9253893773843e-06,1,1,0.846153846153846,1,1,1000
"OU_alpha5","ess_1",32,31.9999029814834,31.9999803484662,1,1,0.949050949050949,1,1,1000
"OU_alpha5","ess_2",32,31.9999999994196,31.9999999993446,1,1,0.88011988011988,1,1,1000
